SOURCE_ID,SOURCE_TYPE,TITLE,URL,PUBLICATION_DATE,AUTHOR,CHANNEL_ID,FIRST_PARTY_STATUS,RETRIEVAL_DATE,RAW_ARTIFACT_SHA256,TRANSCRIPT_AVAILABLE,FRAME_EXTRACTION_AVAILABLE,NOTES
YT_STREAM_MMPgQtx0QLQ,YOUTUBE_STREAM,Trading in 2024! (Live),https://www.youtube.com/watch?v=MMPgQtx0QLQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Mdl_8_RcRu4,YOUTUBE_STREAM,Watch me hit Take Profit (Making Money Live),https://www.youtube.com/watch?v=Mdl_8_RcRu4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_N-5bBm8Koc8,YOUTUBE_STREAM,Join the Money Making Team,https://www.youtube.com/watch?v=N-5bBm8Koc8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_N2lAhjea8gk,YOUTUBE_STREAM,Wednesday = Making Money,https://www.youtube.com/watch?v=N2lAhjea8gk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_NYM_UpwEIgU,YOUTUBE_STREAM,What You Should Know About Next Week,https://www.youtube.com/watch?v=NYM_UpwEIgU,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Ngu0KGGl9kY,YOUTUBE_STREAM,Losing in Trading? Watch This,https://www.youtube.com/watch?v=Ngu0KGGl9kY,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_OppNaHJeLbU,YOUTUBE_STREAM,Money Making Team in action,https://www.youtube.com/watch?v=OppNaHJeLbU,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Oq1GLVT4PFM,YOUTUBE_STREAM,Sunday Weekly Forecast,https://www.youtube.com/watch?v=Oq1GLVT4PFM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Ozw8ZvghBBA,YOUTUBE_STREAM,a Quick Forecast,https://www.youtube.com/watch?v=Ozw8ZvghBBA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_PD9M0tyqtZE,YOUTUBE_STREAM,"How We Predicted The DXY, Again (Forecast)",https://www.youtube.com/watch?v=PD9M0tyqtZE,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Q5RSma6LeG0,YOUTUBE_STREAM,Trading Forecast Live,https://www.youtube.com/watch?v=Q5RSma6LeG0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_QDHdWiHE6y8,YOUTUBE_STREAM,(Forecast),https://www.youtube.com/watch?v=QDHdWiHE6y8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_QGHuaX9SZ5I,YOUTUBE_STREAM,Trading Forecast (Live),https://www.youtube.com/watch?v=QGHuaX9SZ5I,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_SXFLfo_jC6M,YOUTUBE_STREAM,CPI + FOMC Trading (Live),https://www.youtube.com/watch?v=SXFLfo_jC6M,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_SyhPYvSh35E,YOUTUBE_STREAM,Turtle Soups - ICT,https://www.youtube.com/watch?v=SyhPYvSh35E,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_V5rI7AxjftA,YOUTUBE_STREAM,Make 2025 Your Best Trading Year,https://www.youtube.com/watch?v=V5rI7AxjftA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_VSs0uCwy9NI,YOUTUBE_STREAM,"Before You Take a Trade, Watch This Forecast First",https://www.youtube.com/watch?v=VSs0uCwy9NI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Vdq8-1PgyKQ,YOUTUBE_STREAM,1 Candle Tells You When The Market is Reversing (+ Forecast),https://www.youtube.com/watch?v=Vdq8-1PgyKQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Vh0S_j84Uj4,YOUTUBE_STREAM,Tuesday Trading (live),https://www.youtube.com/watch?v=Vh0S_j84Uj4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Wd-8J2gXaPk,YOUTUBE_STREAM,Last Stream before Summer Break,https://www.youtube.com/watch?v=Wd-8J2gXaPk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_WjzY729RhAs,YOUTUBE_STREAM,MMT is Back!,https://www.youtube.com/watch?v=WjzY729RhAs,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Y3-0-yQQ2J4,YOUTUBE_STREAM,Summer Trading,https://www.youtube.com/watch?v=Y3-0-yQQ2J4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Y4E6kMjJI_w,YOUTUBE_STREAM,Arjo's Live 2CR Theory,https://www.youtube.com/watch?v=Y4E6kMjJI_w,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_YKttDSZT04U,YOUTUBE_STREAM,Sunday Weekly Forecast (live),https://www.youtube.com/watch?v=YKttDSZT04U,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_YdcIYleyy9k,YOUTUBE_STREAM,Live Forecast - Arjo,https://www.youtube.com/watch?v=YdcIYleyy9k,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Yoxt3iPmEsk,YOUTUBE_STREAM,Forecast + Live Questions,https://www.youtube.com/watch?v=Yoxt3iPmEsk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_YtKVHueadyE,YOUTUBE_STREAM,Livestream Arjoio - Test,https://www.youtube.com/watch?v=YtKVHueadyE,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_YxtpSkqEYbY,YOUTUBE_STREAM,Sunday Weekly Forecast (live),https://www.youtube.com/watch?v=YxtpSkqEYbY,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_YzKuZXK_3Wg,YOUTUBE_STREAM,Sunday Weekly Forecast,https://www.youtube.com/watch?v=YzKuZXK_3Wg,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_ZNjuxq52rkk,YOUTUBE_STREAM,Price Action Review - Mid-Week,https://www.youtube.com/watch?v=ZNjuxq52rkk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_Zd3nI-E4Ev0,YOUTUBE_STREAM,"Weekly Forecast (Forex, Crypto, Indices)",https://www.youtube.com/watch?v=Zd3nI-E4Ev0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_ZnZxe94EXXk,YOUTUBE_STREAM,How I will Trade the Dollar (live),https://www.youtube.com/watch?v=ZnZxe94EXXk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_a-k9DKjq-UU,YOUTUBE_STREAM,How You Could've Profited + NFP Forecast,https://www.youtube.com/watch?v=a-k9DKjq-UU,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_a-z6c8A7ozg,YOUTUBE_STREAM,Steps to achieving Mastery,https://www.youtube.com/watch?v=a-z6c8A7ozg,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_al_lFfkspi4,YOUTUBE_STREAM,Sunday = Weekly Forecast Time,https://www.youtube.com/watch?v=al_lFfkspi4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_b1iXqcHbOAY,YOUTUBE_STREAM,Weekly Forecast,https://www.youtube.com/watch?v=b1iXqcHbOAY,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_clVjUab9IG8,YOUTUBE_STREAM,Arjo's Forecast + Study Sunday,https://www.youtube.com/watch?v=clVjUab9IG8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_ec_He8w6uqM,YOUTUBE_STREAM,The Golden Nuggets of MMT,https://www.youtube.com/watch?v=ec_He8w6uqM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_f2RY46P1Gkc,YOUTUBE_STREAM,Don't Join - Only for the Top 1% of Traders,https://www.youtube.com/watch?v=f2RY46P1Gkc,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_f8oJkzg7irA,YOUTUBE_STREAM,What We Learned From This Past Trading Week,https://www.youtube.com/watch?v=f8oJkzg7irA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_fFKksaNcqIg,YOUTUBE_STREAM,My Last Forecast for now,https://www.youtube.com/watch?v=fFKksaNcqIg,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_fje9kzuhoxw,YOUTUBE_STREAM,Forecast + Diving into Topics,https://www.youtube.com/watch?v=fje9kzuhoxw,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_fpQ0kKNK-Es,YOUTUBE_STREAM,New Sunday Weekly Forecast! (Live),https://www.youtube.com/watch?v=fpQ0kKNK-Es,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_gOXCRTPjcj8,YOUTUBE_STREAM,Turn Concepts Into a Trading Plan (+ Live Forecast),https://www.youtube.com/watch?v=gOXCRTPjcj8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_gYSu2Evzbd0,YOUTUBE_STREAM,Free Weekly Forecast,https://www.youtube.com/watch?v=gYSu2Evzbd0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_gt_l6uJKOBA,YOUTUBE_STREAM,Forecast + Chatting,https://www.youtube.com/watch?v=gt_l6uJKOBA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_hSYuNPiQfG0,YOUTUBE_STREAM,How to Apply Concepts (Live Forecast),https://www.youtube.com/watch?v=hSYuNPiQfG0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_ijIBgvLwhSM,YOUTUBE_STREAM,Free Weekly Forecast! Money Making Team,https://www.youtube.com/watch?v=ijIBgvLwhSM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_iud0xTQGUD8,YOUTUBE_STREAM,Tuesday Trading Gems,https://www.youtube.com/watch?v=iud0xTQGUD8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_jJHDlsOa2iI,YOUTUBE_STREAM,The Highest Probability Forecast,https://www.youtube.com/watch?v=jJHDlsOa2iI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_jnwdW7Ph8nc,YOUTUBE_STREAM,Live Forecast + Topics,https://www.youtube.com/watch?v=jnwdW7Ph8nc,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_kiyIIqRtxM8,YOUTUBE_STREAM,Watch us predict the Market,https://www.youtube.com/watch?v=kiyIIqRtxM8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_lz8ZfCz2c1o,YOUTUBE_STREAM,DOL Lecture and Chatting,https://www.youtube.com/watch?v=lz8ZfCz2c1o,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_mmIHoPS4gwo,YOUTUBE_STREAM,Tuesday Trading (live),https://www.youtube.com/watch?v=mmIHoPS4gwo,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_mw8BtZNAi8I,YOUTUBE_STREAM,Arjo's Forecast + Value,https://www.youtube.com/watch?v=mw8BtZNAi8I,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_nY6f8e2f4W4,YOUTUBE_STREAM,Weekly Forecast + Questions,https://www.youtube.com/watch?v=nY6f8e2f4W4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_qfiBVSJrbgA,YOUTUBE_STREAM,Live Forecast 2025,https://www.youtube.com/watch?v=qfiBVSJrbgA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_qgqNXISqbkw,YOUTUBE_STREAM,Weekly Forecast - Don't Miss Out!,https://www.youtube.com/watch?v=qgqNXISqbkw,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_r3zFbOmVYzM,YOUTUBE_STREAM,CPI Trading Action - MMT,https://www.youtube.com/watch?v=r3zFbOmVYzM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_sHTV5VH06rI,YOUTUBE_STREAM,Sunday Weekly Forecast,https://www.youtube.com/watch?v=sHTV5VH06rI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_sS9IhaU-w78,YOUTUBE_STREAM,Dollar Higher or Lower? (MMT),https://www.youtube.com/watch?v=sS9IhaU-w78,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_scfKrHJINT4,YOUTUBE_STREAM,Weekly Forecast (live),https://www.youtube.com/watch?v=scfKrHJINT4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_tFlX8EZ__9Y,YOUTUBE_STREAM,How To Trade a Consolidation (Live Forecast),https://www.youtube.com/watch?v=tFlX8EZ__9Y,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_vZp0HLHtzho,YOUTUBE_STREAM,Weekly Forecast (Money Making Team),https://www.youtube.com/watch?v=vZp0HLHtzho,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_vfzhW7RaCw0,YOUTUBE_STREAM,Do you Trade December?,https://www.youtube.com/watch?v=vfzhW7RaCw0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_w7V5CRhf_xY,YOUTUBE_STREAM,Happy Holidays,https://www.youtube.com/watch?v=w7V5CRhf_xY,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_wTq6HQC8Cac,YOUTUBE_STREAM,Watch this First (livestream),https://www.youtube.com/watch?v=wTq6HQC8Cac,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_wW6WRmHvjB4,YOUTUBE_STREAM,Forecast + Discussing World of FVGs,https://www.youtube.com/watch?v=wW6WRmHvjB4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_wq_tb-NeDRI,YOUTUBE_STREAM,Live 3rd Candle Masterclass (+ Forecast),https://www.youtube.com/watch?v=wq_tb-NeDRI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_x3xI23jDM6c,YOUTUBE_STREAM,Your Weekly Forecast!,https://www.youtube.com/watch?v=x3xI23jDM6c,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_xY8f6smfUfM,YOUTUBE_STREAM,Live Forecast - 16th February,https://www.youtube.com/watch?v=xY8f6smfUfM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_yHBtcwamP4Q,YOUTUBE_STREAM,Live Weekly Forecast,https://www.youtube.com/watch?v=yHBtcwamP4Q,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_z4_4G8WpXWE,YOUTUBE_STREAM,Bearish Dollar?,https://www.youtube.com/watch?v=z4_4G8WpXWE,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_STREAM_ztSc0gx4_vE,YOUTUBE_STREAM,Opportunities Recap  + Answering Live Questions,https://www.youtube.com/watch?v=ztSc0gx4_vE,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube streams surface; relevance unassessed; no semantic closure performed
YT_VIDEO_-IiaWZt3DxU,YOUTUBE_VIDEO,"Order Blocks are Misunderstood, Here's why...",https://www.youtube.com/watch?v=-IiaWZt3DxU,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
